"","X","stationID","latitude","longitude","elevation","state","stationName","lcc_x","lcc_y","Xelevation","XlogElev","precip"
"838",5444,"USC00140877",39.4989,-96.4025,460.6,"KS","BLAINE                        ",-108.839821389915,-15.8350875851596,460.6,6.15400847629326,2.05041095890411
"839",5447,"USC00140911",39.6769,-96.6631,356.3,"KS","BLUE RAPIDS                   ",-109.059978414398,-15.6360702383079,356.3,5.90345266978477,2.63753424657534
"840",5450,"USC00140957",39.0636,-94.8958,253,"KS","BONNER SPRINGS                ",-107.550159279045,-16.3165573973304,253,5.57215403217776,1.59671232876712
"841",5451,"USC00141003",39.8911,-96.7117,380.7,"KS","BREMEN 1 E                    ",-109.098553695754,-15.3987192902215,380.7,5.96794000206102,2.46712328767123
"842",5454,"USC00141057",38.7711,-97.8564,417.6,"KS","BROOKVILLE                    ",-110.099922932344,-16.6193846800823,417.6,6.05818817915089,1.72767123287671
"843",5456,"USC00141104",37.5433,-99.6383,734.6,"KS","BUCKLIN                       ",-111.695047726459,-17.923549073597,734.6,6.61284716143862,1.91123287671233
"844",5467,"USC00141173",38.0781,-96.8878,449.6,"KS","BURNS 1S                      ",-109.275464156966,-17.4016239002608,449.6,6.1303565459746,2.37917808219178
"845",5468,"USC00141179",39.8775,-98.3036,503.2,"KS","BURR OAK 1N                   ",-110.449524218923,-15.3860208801446,503.2,6.24066563274148,1.79287671232877
"846",5470,"USC00141202",38.6453,-96.3506,384,"KS","BUSHONG 5 W                   ",-108.802897362703,-16.7793813745888,384,5.97635090929793,1.93178082191781
"847",5472,"USC00141239",37.315,-96.6625,381.6,"KS","CAMBRIDGE                     ",-109.088807933687,-18.2481454486892,381.6,5.97024091065636,2.28958904109589
"848",5478,"USC00141371",39.5067,-98.4305,456.3,"KS","CAWKER CITY                   ",-110.569761753458,-15.7926722576666,456.3,6.14482920381428,1.72493150684931
"849",5480,"USC00141395",37.0347,-96.4631,268.2,"KS","CEDAR VALE 5SSE               ",-108.916164439352,-18.5600526162507,268.2,5.62834027948934,2.23945205479452
"850",5485,"USC00141428",37.6728,-95.3783,302.4,"KS","CHANUTE 4E                    ",-107.959984776398,-17.8570289213935,302.4,5.74428441796553,2.7121546961326
"851",5488,"USC00141460",37.0203,-96.1753,277.1,"KS","CHAUTAUQUA                    ",-108.662042735858,-18.5778818611187,277.1,5.65983058712702,2.35616438356164
"852",5490,"USC00141467",37.7206,-97.7936,421.5,"KS","CHENEY 5N                     ",-110.073300833995,-17.7821979969662,421.5,6.06726751052348,2.11315068493151
"853",5493,"USC00141522",37.8133,-100.3456,823.9,"KS","CIMARRON                      ",-112.299282866318,-17.5955926389528,823.9,6.72611349109294,1.60794520547945
"854",5497,"USC00141593",39.5722,-97.2836,402.9,"KS","CLIFTON                       ",-109.590165074225,-15.7441007132396,402.9,6.02320543289204,2.03112947658402
"855",5504,"USC00141673",37.0614,-95.6356,224.6,"KS","COFFEYVILLE WTR WKS           ",-108.185220604258,-18.5337861880229,224.6,5.45788193621938,2.43379120879121
"856",5506,"USC00141699",39.3925,-101.0689,966.2,"KS","COLBY 1SW                     ",-112.826119195139,-15.817014562315,966.2,6.88366748345305,1.28739726027397
"857",5507,"USC00141704",37.2733,-99.3289,644.7,"KS","COLDWATER                     ",-111.436019895004,-18.2334801371262,644.7,6.48417711544705,1.70602739726027
"858",5509,"USC00141730",38.8972,-100.1136,733.7,"KS","COLLYER 10 S                  ",-112.037843838718,-16.4085259686439,733.7,6.61163772770925,1.59807162534435
"859",5511,"USC00141740",37.1767,-94.8428,272.2,"KS","COLUMBUS                      ",-107.486304908377,-18.4031108283426,272.2,5.64261603941871,2.31452054794521
"860",5512,"USC00141761",39.5592,-97.6697,451.4,"KS","CONCORDIA 1 W                 ",-109.919548210901,-15.7518287515087,451.4,6.13426534573965,1.97315068493151
"861",5514,"USC00141795",37.4319,-97.6611,404.5,"KS","CONWAY SPRINGS 3NNW           ",-109.964492533907,-18.1041495132021,404.5,6.02707297457535,2.27479452054795
"862",5516,"USC00141858",38.3703,-96.5483,375.5,"KS","COTTONWOOD FALLS              ",-108.976682946609,-17.0819737404237,375.5,5.95454119300338,2.02520547945205
"863",5520,"USC00141875",39.2425,-98.8678,577.9,"KS","COVERT                        ",-110.953050185653,-16.0723128826065,577.9,6.37655686540821,1.95671232876712
"864",5521,"USC00141941",39.805,-97.4583,473.7,"KS","CUBA                          ",-109.733914575098,-15.4838617105293,473.7,6.18146487982894,1.74027397260274
"865",5529,"USC00142086",39.6689,-99.7319,655,"KS","DENSMORE 2N                   ",-111.671298016943,-15.5714620504842,655,6.49978704065585,1.58301369863014
"866",5538,"USC00142276",38.4831,-97.225,420.6,"KS","DURHAM                        ",-109.561201330123,-16.9492069194922,420.6,6.06517958493026,1.54313186813187
"867",5545,"USC00142401",37.8183,-96.8444,393.2,"KS","EL DORADO                     ",-109.241484982713,-17.6894647915417,393.2,5.99943271675716,2.89068493150685
"868",5561,"USC00142452",38.9486,-99.5647,657.5,"KS","ELLIS                         ",-111.563478793986,-16.3735498977939,657.5,6.5035393902744,1.83443526170799
"869",5562,"USC00142459",38.7297,-98.225,477.9,"KS","ELLSWORTH                     ",-110.418918369065,-16.6567609252198,477.9,6.19011046682179,1.52575342465753
"870",5573,"USC00142582",37.5667,-95.2458,273.4,"KS","ERIE                          ",-107.843462221324,-17.9739759965753,273.4,5.64685932725658,2.60219178082192
"871",5576,"USC00142620",38.9336,-95.0931,262.7,"KS","EUDORA 1S                     ",-107.718695844314,-16.4615224818283,262.7,5.60837228985154,1.91232876712329
"872",5577,"USC00142622",37.8253,-96.2644,335.3,"KS","EUREKA 1E                     ",-108.734659723048,-17.6868115910839,335.3,5.84441360439595,2.40958904109589
"873",5581,"USC00142686",37.6475,-96.0781,314.2,"KS","FALL RVR LAKE                 ",-108.572835481743,-17.8844325006045,314.2,5.78136060930158,2.28547945205479
"874",5594,"USC00142881",39.7756,-96.3503,385.3,"KS","FRANKFORT 6NE                 ",-108.792892782923,-15.5294530633006,385.3,5.97964497030264,2.04246575342466
"875",5597,"USC00142945",37.4856,-95.3519,301.4,"KS","GALESBURG 1NNE                ",-107.936209519396,-18.064044216017,301.4,5.7410782593999,2.75287671232877
"876",5599,"USC00142980",37.9931,-100.8122,880.9,"KS","GARDEN CITY EXP STN           ",-112.69511113838,-17.3748993357912,880.9,6.7922321877266,1.52109589041096
"877",5604,"USC00143037",38.5375,-98.1611,533.4,"KS","GENESEO                       ",-110.369705342391,-16.8707782120759,533.4,6.29784569699225,2.22904109589041
"878",5607,"USC00143074",37.5081,-94.8394,301.8,"KS","GIRARD                        ",-107.486544734013,-18.0364504391023,301.8,5.74236195662368,2.63397260273973
"879",5610,"USC00143134",38.2656,-97.3883,469.1,"KS","GOESSEL 2 NW                  ",-109.707168989539,-17.1871142457445,469.1,6.17190934388908,1.98493150684932
"880",5611,"USC00143138",39.6539,-95.9808,425.5,"KS","GOFF 3 WSW                    ",-108.479335870802,-15.6658526968007,425.5,6.07649479629256,1.94931506849315
"881",5615,"USC00143175",38.9583,-100.5531,814.1,"KS","GOVE 4W                       ",-112.4119500233,-16.3215374793616,814.1,6.71429188176934,1.98236914600551
"882",5617,"USC00143185",39.1117,-100.4622,855.6,"KS","GRAINFIELD                    ",-112.32490158734,-16.1563215158307,855.6,6.76342290809222,1.90520547945205
"883",5618,"USC00143218",38.3614,-98.8281,570.6,"KS","GREAT BEND 3W                 ",-110.953227066042,-17.0473014236656,570.6,6.36406205159053,2.1613698630137
"884",5620,"USC00143239",37.6025,-99.3022,683.7,"KS","GREENSBURG                    ",-111.397866210141,-17.8705290694035,683.7,6.54203959039126,1.82727272727273
"885",5622,"USC00143257",38.1014,-95.8839,356.3,"KS","GRIDLEY                       ",-108.401405099299,-17.3830100114007,356.3,5.90345266978477,2.67643835616438
"886",5635,"USC00143523",38.8669,-99.3169,606.6,"KS","HAYS                          ",-111.354201109296,-16.4727312000271,606.6,6.42422051545205,2.17835616438356
"887",5636,"USC00143527",38.8586,-99.3358,612.6,"KS","HAYS 1 S                      ",-111.370834189143,-16.4812426387146,612.6,6.43390425800751,2.08547945205479
"888",5639,"USC00143554",38.6003,-100.6197,868.7,"KS","HEALY                         ",-112.490811105327,-16.7137305734616,868.7,6.7784435425018,1.22438356164384
"889",5640,"USC00143594",38.6656,-96.9494,407.8,"KS","HERINGTON                     ",-109.319740721375,-16.7511963121876,407.8,6.03500284912247,1.71813186813187
"890",5647,"USC00143665",39.3619,-99.8278,649.8,"KS","HILL CITY 1E                  ",-111.768483266328,-15.9068925754012,649.8,6.49193675879448,2.65287671232877
"891",5648,"USC00143667",38.3569,-97.2025,435.9,"KS","HILLSBORO                     ",-109.544122846067,-17.0890912448721,435.9,6.10009471163343,2.00767123287671
"892",5657,"USC00143822",37.4664,-96.2714,307.8,"KS","HOWARD                        ",-108.74352619451,-18.0837754689167,307.8,5.76142225410262,1.75977961432507
"893",5660,"USC00143847",38.1042,-98.6592,569.1,"KS","HUDSON                        ",-110.816288798098,-17.336599851599,569.1,6.36147517423174,1.53977900552486
"894",5661,"USC00143855",37.1639,-101.34,947.9,"KS","HUGOTON                       ",-113.211831391192,-18.2628974945993,947.9,6.86474338838885,1.51342465753425
"895",5662,"USC00143867",37.8117,-95.4456,286.5,"KS","HUMBOLDT                      ",-108.019241548838,-17.7035333998405,286.5,5.69204721843778,2.5413698630137
"896",5665,"USC00143929",38.09,-97.9125,469.4,"KS","HUTCHINSON                    ",-110.167096812502,-17.3712055496096,469.4,6.17253532200028,1.86219178082192
"897",5666,"USC00143930",37.9311,-98.0297,472.1,"KS","HUTCHINSON 10 SW              ",-110.273701607152,-17.5442809711166,472.1,6.17815156141158,2.04109589041096
"898",5668,"USC00143954",37.2364,-95.7003,245.4,"KS","INDEPENDENCE                  ",-108.242226306799,-18.3401359214363,245.4,5.54283094359844,3.13452054794521
"899",5670,"USC00143984",37.9233,-95.4242,290.8,"KS","IOLA 1 W                      ",-108.000836282311,-17.5800503037343,290.8,5.70644559207568,2.80328767123288
"900",5672,"USC00143997",39.6611,-98.3483,468.5,"KS","IONIA                         ",-110.494572561204,-15.6241180677206,468.5,6.17065621089301,1.93095890410959
"901",5681,"USC00144089",39.6731,-98.1556,474.3,"KS","JEWELL                        ",-110.330215192604,-15.6155636943431,474.3,6.18270454940918,1.98986301369863
"902",5684,"USC00144114",37.5669,-101.7508,1015,"KS","JOHNSON                       ",-113.543343295125,-17.7945310771316,1015,6.93244789157251,1.0972602739726
"903",5689,"USC00144161",38.0586,-100.2986,813.8,"KS","KALVESTA 1 W                  ",-112.244369018969,-17.3267429782501,813.8,6.71392778200198,1.47561643835616
"904",5690,"USC00144166",38.1272,-100.5078,806.2,"KS","KALVESTA 13NW                 ",-112.422243440364,-17.2414377921873,806.2,6.70465942297171,1.31157024793388
"905",5691,"USC00144178",38.6078,-97.9597,454.8,"KS","KANOPOLIS LAKE                ",-110.193565688265,-16.797695144814,454.8,6.1416072055377,1.84958904109589
"906",5695,"USC00144313",37.6453,-98.125,471.5,"KS","KINGMAN                       ",-110.365450527209,-17.8580684341293,471.5,6.17690623123818,2.34246575342466
"907",5704,"USC00144464",37.9411,-101.2492,913.8,"KS","LAKIN                         ",-113.078904706339,-17.4097302413838,913.8,6.8284955979965,1.35592286501377
"908",5707,"USC00144531",38.1922,-99.0967,618.7,"KS","LARNED #2                     ",-111.193108803477,-17.2257859053468,618.7,6.44365419538902,1.66630136986301
"909",5708,"USC00144559",38.9583,-95.2514,320,"KS","LAWRENCE                      ",-107.8549838076,-16.434911629598,320,5.79909265446053,1.72821917808219
"910",5715,"USC00144598",39.8083,-98.5583,559.9,"KS","LEBANON                       ",-110.668049955748,-15.4558794876045,559.9,6.34546090684095,1.89123287671233
"911",5716,"USC00144608",38.4161,-95.8511,358.1,"KS","LEBO                          ",-108.37205613946,-17.0350335610263,358.1,5.90835464038498,1.86986301369863
"912",5717,"USC00144613",39.0464,-95.3919,267.9,"KS","LECOMPTON                     ",-107.976069278897,-16.3379118684574,267.9,5.62726133674846,1.43671232876712
"913",5727,"USC00144712",39.0294,-98.13,427,"KS","LINCOLN 1 SE                  ",-110.327920446835,-16.327745186239,427,6.07993319509559,1.62712328767123
"914",5734,"USC00144735",38.5867,-97.6083,402,"KS","LINDSBORG 3E                  ",-109.890481470976,-16.8281818338793,402,6.02102334934953,1.65808219178082
"915",5737,"USC00144775",39.6658,-99.5772,616,"KS","LOGAN                         ",-111.539883351572,-15.5807002775205,616,6.4393503711001,1.8158904109589
"916",5740,"USC00144812",37.3833,-96.0814,278.9,"KS","LONGTON                       ",-108.577139753588,-18.1766905409991,278.9,5.66608060747219,2.86821917808219
"917",5750,"USC00144937",38.1353,-96.14,350.2,"KS","MADISON                       ",-108.62409299981,-17.3446089031303,350.2,5.88665943274186,2.22849315068493
"918",5752,"USC00144972",39.1972,-96.5814,323.1,"KS","MANHATTAN                     ",-108.995926638557,-16.1672811469632,323.1,5.80844274519963,2.0972602739726
"919",5757,"USC00145039",38.3778,-97.0753,417.3,"KS","MARION RSVR                   ",-109.433460850114,-17.0677972360682,417.3,6.05748634264998,1.79201101928375
"920",5759,"USC00145063",39.8383,-96.6364,359.1,"KS","MARYSVILLE                    ",-109.035299916468,-15.4578360278063,359.1,5.91106761003595,2.76219178082192
"921",5763,"USC00145115",38.5872,-99.5731,655.3,"KS","MCCRACKEN                     ",-111.587980348995,-16.7725257590112,655.3,6.50023806674784,1.85192307692308
"922",5766,"USC00145132",39.0542,-96.2367,309.4,"KS","MC FARLAND                    ",-108.701561231114,-16.3279089066614,309.4,5.76644423578091,1.58027397260274
"923",5767,"USC00145152",38.3772,-97.6097,463.3,"KS","MCPHERSON                     ",-109.896708231163,-17.0597903477498,463.3,6.1597294369122,1.9572602739726
"924",5768,"USC00145171",37.285,-100.345,763.2,"KS","MEADE                         ",-112.328992460854,-18.179269688362,763.2,6.65053774733418,1.75397260273973
"925",5778,"USC00145321",38.5817,-96.0189,337.7,"KS","MILLER 4 SSW                  ",-108.516696599716,-16.8514271701289,337.7,5.85134003901382,1.76840659340659
"926",5779,"USC00145335",39.3506,-97.4547,430.4,"KS","MILTONVALE                    ",-109.740880855148,-15.986342079554,430.4,6.08768340484852,2.14767123287671
"927",5780,"USC00145355",39.2767,-100.8397,920.8,"KS","MINGO 6E                      ",-112.637892532945,-15.956308567934,920.8,6.83604443142814,1.44191780821918
"928",5781,"USC00145363",39.1247,-97.7047,398.1,"KS","MINNEAPOLIS                   ",-109.960288380648,-16.2315322269172,398.1,6.01151224241176,2.08301369863014
"929",5784,"USC00145421",37.5922,-100.4389,844.3,"KS","MONTEZUMA                     ",-112.393606287605,-17.8355668722569,844.3,6.75028242015757,1.68630136986301
"930",5786,"USC00145463",37.9131,-95.1742,336.8,"KS","MORAN                         ",-107.782651670543,-17.5905099327266,336.8,5.84874824490639,3.01260273972603
"931",5792,"USC00145536",37.1872,-95.4508,243.8,"KS","MOUND VALLEY 3 WSW            ",-108.022333896455,-18.3944124567242,243.8,5.53654655528029,2.84684931506849
"932",5799,"USC00145744",38.0231,-97.3553,439.2,"KS","NEWTON                        ",-109.683575609255,-17.4558174875957,439.2,6.10746822286429,2.09671232876712
"933",5802,"USC00145787",39.8133,-100.2417,792.8,"KS","NORCATUR 3WSW                 ",-112.096699021054,-15.3912293961145,792.8,6.68810561692218,1.57835616438356
"934",5808,"USC00145870",37.4553,-97.8483,457.5,"KS","NORWICH                       ",-110.128273679299,-18.0744463469548,457.5,6.14739934872874,1.97768595041322
"935",5809,"USC00145888",39.1131,-100.9447,944.9,"KS","OAKLEY 4W                     ",-112.738178144347,-16.1317282754313,944.9,6.86160662295616,1.28191780821918
"936",5810,"USC00145892",38.7853,-100.8739,811.7,"KS","OAKLEY 22S                    ",-112.698390425024,-16.4971468337896,811.7,6.71137536493714,1.0013698630137
"937",5811,"USC00145906",39.8228,-100.5164,788.2,"KS","OBERLIN                       ",-112.329179773879,-15.368578756687,788.2,6.68235919261463,1.63553719008264
"938",5812,"USC00145920",37.8244,-99.5506,685.2,"KS","OFFERLE 5 S                   ",-111.604824956064,-17.6162336157581,685.2,6.54419957395118,1.8013698630137
"939",5818,"USC00146076",38.6361,-95.8031,333.5,"KS","OSAGE CITY                    ",-108.33003156411,-16.7918195185687,333.5,5.8391871116624,1.96712328767123
"940",5824,"USC00146115",37.175,-95.1039,254.5,"KS","OSWEGO 1 N                    ",-107.716473541377,-18.4066848248724,254.5,5.57784125129835,2.64054794520548
"941",5825,"USC00146128",38.6133,-95.2808,275.8,"KS","OTTAWA                        ",-107.878749731405,-16.8165380092867,275.8,5.65529226549577,2.12356164383562
"942",5826,"USC00146154",38.7172,-95.5192,346.3,"KS","OVERBROOK 5 SE                ",-108.084909028911,-16.7021849925139,346.3,5.87577307261179,1.77410468319559
"943",5829,"USC00146169",37.2736,-97.1694,359.7,"KS","OXFORD                        ",-109.535563579136,-18.2876898802669,359.7,5.91269186594259,2.22438356164384
"944",5834,"USC00146242",37.3678,-95.2892,277.4,"KS","PARSONS 2 NW                  ",-107.8806636612,-18.1941723155444,277.4,5.66087497364492,2.72328767123288
